,Unnamed: 0.1,Unnamed: 0,id,source,sentence_1,sentence_2,label,binary-label
15179,8250,8250,boostcamp-sts-v1-train-8250,slack-sampleds2-rtted,축구 모임 작당 중 ㅋㅋ,나는 지금 이것을 사용하고 있습니다.,0.0,0.0
15180,8251,8251,boostcamp-sts-v1-train-8251,petition-sampleds2-rtted,국민연금 폐지 찬성합니다,암호화폐 폐지를 지지합니다,0.4,0.0
15181,8254,8254,boostcamp-sts-v1-train-8254,petition-sampleds2-rtted,나향욱의 복직을 막아주십시오.,이명박 전 대통령의 출국을 금지해 주십시오.,0.0,0.0
15182,8255,8255,boostcamp-sts-v1-train-8255,nsmc-sampleds2-rtted,이딴 쓰레기는 참 오랜만이지?,정말 이런 일을 할 필요가 있습니까?,1.8,0.0
15183,8256,8256,boostcamp-sts-v1-train-8256,petition-sampleds2-rtted,고등학교 방학 늘려주세요,유치원 방학을 줄여주세요,1.0,0.0
15184,8258,8258,boostcamp-sts-v1-train-8258,petition-sampleds2-rtted,평창패딩 생산 늘려주세요,평창올림픽 자원봉사자들에게 롱패딩을 전달해주세요,0.4,0.0
15185,8260,8260,boostcamp-sts-v1-train-8260,slack-sampleds2-rtted,40키로라니. ㅠㅠ,5.3.. ㅠㅠ,0.0,0.0
15186,8263,8263,boostcamp-sts-v1-train-8263,petition-sampleds2-rtted,학교두발 규정 완화,중고등학교 헤어 규정,2.0,0.0
15187,8264,8264,boostcamp-sts-v1-train-8264,petition-sampleds2-rtted,국민여러분 도와주세요,문재인 대통령님 도와주세요!!!,0.4,0.0
15188,8265,8265,boostcamp-sts-v1-train-8265,petition-sampleds2-rtted,국회는 왜 압수수색 하지 않습니까?,국회는 왜 청원사이트 같은 것을 만들지 않습니까?,0.8,0.0
15189,8267,8267,boostcamp-sts-v1-train-8267,nsmc-sampleds2-rtted,고은아친구 연기가 돋보였던영화..,발 킬머의 젊은 시절 연기가 돋보이는 작품이다.,1.4,0.0
15190,8271,8271,boostcamp-sts-v1-train-8271,nsmc-sampleds2-rtted,내가 원하는 스타일!!! 재치있는 영화~ 굿잡,도츠리 형제 최고!!!!!! 보고 싶어요. 보고 싶어요.,0.0,0.0
15191,8273,8273,boostcamp-sts-v1-train-8273,petition-sampleds2-rtted,수년째 같은장소에서 사업자만바꿔 동성성매매가 이뤄지고 있습니다,군부대 간부가 아무 이유 없이 일반 병사를 수차례 폭행했다.,0.0,0.0
15192,8274,8274,boostcamp-sts-v1-train-8274,petition-sampleds2-rtted,조두순을 격리시켜주세요.,조두순 처형,1.4,0.0
15193,8275,8275,boostcamp-sts-v1-train-8275,slack-sampleds2-rtted,한치가 펄럭이는게 넘 웃겨욬ㅋㅋ,모두가 당근을 들고 있는 모습이 너무 귀엽다.,0.0,0.0
15194,8276,8276,boostcamp-sts-v1-train-8276,nsmc-sampleds2-rtted,근데 난 도대체 배트맨 시리즈 머가 다 다른지 모르겠음.,믿을 수 없을 정도로 시리즈 중 최고,0.8,0.0
15195,8277,8277,boostcamp-sts-v1-train-8277,petition-sampleds2-rtted,암호화폐 제재에 대한 청원,암호화폐 거래소 및 암호화폐 폐쇄 반대,1.0,0.0
15196,8278,8278,boostcamp-sts-v1-train-8278,slack-sampleds2-rtted,혹시 긍정적인 변화들이 많이 있나요?,해결 방법을 아는 사람이 있습니까?,0.0,0.0
15197,8279,8279,boostcamp-sts-v1-train-8279,nsmc-sampleds2-rtted,가능함... 가능하겠지... 가능할거야... 바보가 아닌 이상.,음.. 예전이나 지금이나 좀 낯설지만..,0.0,0.0
15198,8280,8280,boostcamp-sts-v1-train-8280,slack-sampleds2-rtted,커리어 이야기 하다 보니 시간 금방 갔던것 같네요 ㅋㅋ,집얘기만 하는거같은데,0.6,0.0
15199,8282,8282,boostcamp-sts-v1-train-8282,slack-sampleds2-rtted,추가완료되었습니다~!,발급완료!,1.0,0.0
15200,8284,8284,boostcamp-sts-v1-train-8284,nsmc-sampleds2-rtted,밀라요보비치 아님 안봤다,Only Angela Baby는 예쁜 영화야,0.6,0.0
15201,8286,8286,boostcamp-sts-v1-train-8286,slack-sampleds2-rtted,그래서 z로 포즈를 취하셨군요 ㅋㅋ,손가락을 모으는 포즈를 취하셨겠죠? ㅋㅋㅋ,1.4,0.0
15202,8292,8292,boostcamp-sts-v1-train-8292,petition-sampleds2-rtted,대한민국 국군 전력증강 신속 이행 바랍니다,한국소방관 근무환경 및 장비 부탁드립니다.,0.2,0.0
15203,8294,8294,boostcamp-sts-v1-train-8294,nsmc-sampleds2-rtted,마지막 장면은 진짜 멋있던데 굿굿,마지막 장면은 정말 아팠다.,1.0,0.0
15204,8296,8296,boostcamp-sts-v1-train-8296,nsmc-sampleds2-rtted,"세상에서 가장 사랑하는 사람들로부터 이해 받기 힘들었던, 위대한 사명감을 가진 사람의 슬픈 이야기 였습니다.",지금이라도 알게 되고 느낄 수 있어서 다행이라는 행복을 안겨준 아주 좋은 영화다.,0.0,0.0
15205,8298,8298,boostcamp-sts-v1-train-8298,nsmc-sampleds2-rtted,감동받은 사람들 본인들이 피해자가 되도 감동받았다고 할수있을까...,감동받았다고 하시는 분들.. I.A.M.선생님 못보셨나봐요..,1.4,0.0
15206,8300,8300,boostcamp-sts-v1-train-8300,petition-sampleds2-rtted,식용기름의 안전성에 대해 궁금합니다.,식용견에 대한 법적 도축 계획을 마련해 주십시오.,0.0,0.0
15207,8301,8301,boostcamp-sts-v1-train-8301,nsmc-sampleds2-rtted,문근영이진짜아까웠던드라마,그리고 문근영은 정말 귀여웠다.,1.2,0.0
15208,8302,8302,boostcamp-sts-v1-train-8302,petition-sampleds2-rtted,언론개혁 시급합니다.,보유세 강화가 시급하다.,0.2,0.0
15209,8303,8303,boostcamp-sts-v1-train-8303,slack-sampleds2-rtted,저번 그 기억이 너무 즐거웠어옄ㅋㅋ 근데 두 분 너무 비슷하다는,둘이 너무 잘 어울려서 놀람,0.5,0.0
15210,8304,8304,boostcamp-sts-v1-train-8304,petition-sampleds2-rtted,국가공인 가상화폐를 만들어주세요,섹스동의 앱을 만들어주세요.,0.4,0.0
15211,8306,8306,boostcamp-sts-v1-train-8306,petition-sampleds2-rtted,보육인의 생존권을 지켜주세요,1인 가구의 안전을 지켜주세요,0.4,0.0
15212,8310,8310,boostcamp-sts-v1-train-8310,slack-sampleds2-rtted,이렇게라도 볼 수 있게 해주셔서 감사,오 이런 좋은 자료 공유해주셔서 감사합니다!,1.8,0.0
15213,8311,8311,boostcamp-sts-v1-train-8311,petition-sampleds2-rtted,"김해공군부대,해군6역사단",김해공군부대를 조사해주세요.,1.4,0.0
15214,8314,8314,boostcamp-sts-v1-train-8314,nsmc-sampleds2-rtted,그당시 재밌게봤다는..ㅎㅎ,그때도 유치했지만..,2.0,0.0
15215,8316,8316,boostcamp-sts-v1-train-8316,petition-sampleds2-rtted,최저인금 빛좋은 개살구,"윤기나는 게 살구, 무기한 계약",1.2,0.0
15216,8318,8318,boostcamp-sts-v1-train-8318,petition-sampleds2-rtted,정책연구비 횡령 및 부정사용,부정경쟁 방지 및 영업비밀 보호 처벌 강화,0.0,0.0
15217,8319,8319,boostcamp-sts-v1-train-8319,nsmc-sampleds2-rtted,견자단을 데리고 이것밖에 못만드냐 진짜..,계자단이 안되네요.....,0.8,0.0
15218,8322,8322,boostcamp-sts-v1-train-8322,nsmc-sampleds2-rtted,대에게 딱 맞는 영화였다.,이 계절에 딱 맞는 영화다.,2.0,0.0
15219,8324,8324,boostcamp-sts-v1-train-8324,nsmc-sampleds2-rtted,알바 평점 맞는듯~,네이버 평점은 다 이유가 있는듯,0.8,0.0
15220,8326,8326,boostcamp-sts-v1-train-8326,petition-sampleds2-rtted,경찰관과 소방관의 처우를 관할 국회의원과 동일하게 해 주십시오.,"경찰공무원, 소방관 등 체력이 요구되는 공직에 대해서는 일관된 체력 기준을 적용해 주시기 바랍니다.",0.2,0.0
15221,8327,8327,boostcamp-sts-v1-train-8327,nsmc-sampleds2-rtted,마지막 분이 영화 한편을 잡쳐놨다...,헉스 영화로도 나오는데...,0.2,0.0
15222,8328,8328,boostcamp-sts-v1-train-8328,petition-sampleds2-rtted,입양에 대한 규제 완화,난민 신청에 대한 규제 완화,0.6,0.0
15223,8329,8329,boostcamp-sts-v1-train-8329,slack-sampleds2-rtted,현재까지 취합된 질문입니다.,최근에 알게 된 청소년 합창단입니다.,0.0,0.0
15224,8330,8330,boostcamp-sts-v1-train-8330,nsmc-sampleds2-rtted,류 영화라 연기력은 기대안했지만 너무 하네..,심형래 감독의 영화라 기대가 컸다.,0.2,0.0
15225,8333,8333,boostcamp-sts-v1-train-8333,slack-sampleds2-rtted,혹시 상현오피스에서 모니터 대여해가신 분 계실까요?,상현사무실에 계신 분들 중 퀵배송 받으신 분들이 있는지 확인 부탁드립니다.,0.8,0.0
15226,8334,8334,boostcamp-sts-v1-train-8334,slack-sampleds2-rtted,모두 건강한 하루 되시기 바랍니다!,사진처럼 크게 도약하는 한 해 되시기 바랍니다.,0.4,0.0
15227,8335,8335,boostcamp-sts-v1-train-8335,slack-sampleds2-rtted,근데 지금은 엄청 발전 한 것 같아요,와 근데 자리가 바뀐거 같아요 ㅎㅎ,0.0,0.0
15228,8336,8336,boostcamp-sts-v1-train-8336,petition-sampleds2-rtted,축구협회 특별감사 청원합니다,정형식 판사 특별감사 청원,0.8,0.0
15229,8338,8338,boostcamp-sts-v1-train-8338,petition-sampleds2-rtted,이재명 은수미 사퇴및 수사청원,"이재명·은수미, 조폭 특검 부탁해",1.4,0.0
15230,8339,8339,boostcamp-sts-v1-train-8339,petition-sampleds2-rtted,의료사고때 처리방법,급증하는 의료사고 원인,1.0,0.0
15231,8341,8341,boostcamp-sts-v1-train-8341,nsmc-sampleds2-rtted,보니까 불쌍해서 사랑해서 못먹고 포기하던데 명껀 어찌 먹은겨..?,숨도 못 쉬고 끝까지 봤다...,0.0,0.0
15232,8343,8343,boostcamp-sts-v1-train-8343,nsmc-sampleds2-rtted,그런데 경리는 뭐하는 애지?,오늘 소개팅보다 더 재밌지 않나요?,0.0,0.0
15233,8344,8344,boostcamp-sts-v1-train-8344,nsmc-sampleds2-rtted,재미없음 애들만귀여움,어쩐지 아이거를 보는 재미가 없다.,1.8,0.0
15234,8345,8345,boostcamp-sts-v1-train-8345,slack-sampleds2-rtted,<PERSON> 님과 이야기를 나눴습니다.,<PERSON>은(는) 실제로 들었을 것입니다...,0.4,0.0
15235,8346,8346,boostcamp-sts-v1-train-8346,petition-sampleds2-rtted,변호사시험 5탈제도가 사법고시보다 훨씬 타격도 크고 안좋은 제도입니다,주 52시간 근무제는 무용지물인데 더 고통받고 있다.,0.0,0.0
15236,8347,8347,boostcamp-sts-v1-train-8347,nsmc-sampleds2-rtted,"재밌음, ㅋ OOO 결말도 맘에 듬",재밌어요 ㅋㅋ 영화는 쩔었는데 이건 재밌어요 ㅋㅋ,2.2,0.0
15237,8348,8348,boostcamp-sts-v1-train-8348,nsmc-sampleds2-rtted,"초반엔 스펙타클 하지만, 결국은 빛좋은 개살구 ..",근데 비쥬얼은 좋은데...,0.0,0.0
15238,8350,8350,boostcamp-sts-v1-train-8350,nsmc-sampleds2-rtted,SF 영화란 아 ~ 하고 그럴수 있겠다 하고 만들면됨..,할리우드 공상 과학 액션 영화로서의 소명을 다합니다.,0.6,0.0
15239,8353,8353,boostcamp-sts-v1-train-8353,petition-sampleds2-rtted,2018폭염으로 고시원 계약 전력초과에 예외규정적용을 청원합니다.,어린이집 대출 사건과 관련하여 대출이자의 부정사용에 대한 지방재정법 위반 형사처벌을 원합니다.,0.0,0.0
15240,8354,8354,boostcamp-sts-v1-train-8354,nsmc-sampleds2-rtted,아~ 그 영화 라고 회상할 정도의 영화...,영원히 기억될 영화...,0.4,0.0
15241,8356,8356,boostcamp-sts-v1-train-8356,nsmc-sampleds2-rtted,정말 대박이다...,진지하게. . . .,0.2,0.0
15242,8357,8357,boostcamp-sts-v1-train-8357,petition-sampleds2-rtted,최저임금을 내려주세요,낮은 부동산 수수료,0.4,0.0
15243,8358,8358,boostcamp-sts-v1-train-8358,petition-sampleds2-rtted,2020 도쿄올림픽,2020년 도쿄올림픽 불참,1.0,0.0
15244,8359,8359,boostcamp-sts-v1-train-8359,petition-sampleds2-rtted,태영호씨를 보호 해야하는이유.,태영호는 보호받을 권리가 없다,1.2,0.0
15245,8362,8362,boostcamp-sts-v1-train-8362,slack-sampleds2-rtted,풋살 멤버 한 명 추가요!,저도 그런 경험이 있는 사람 중 한 명입니다.,0.6,0.0
15246,8364,8364,boostcamp-sts-v1-train-8364,petition-sampleds2-rtted,메인사진 좀 바꿔주세요.,답변 상자의 그림을 변경하십시오.,0.0,0.0
15247,8371,8371,boostcamp-sts-v1-train-8371,slack-sampleds2-rtted,아스가르드로 가는길!!!,와아아아아아아아아아아아아!!! 미리 축하드립니다!!!!!,0.0,0.0
15248,8374,8374,boostcamp-sts-v1-train-8374,nsmc-sampleds2-rtted,초반에 보여준게 전부였어,너무 생생한 경험이었어요,0.0,0.0
15249,8375,8375,boostcamp-sts-v1-train-8375,petition-sampleds2-rtted,신문고제도 이대로 둘것인가?,사람들은 모르피아를 그대로 둘 것인가?,0.4,0.0
15250,8376,8376,boostcamp-sts-v1-train-8376,slack-sampleds2-rtted,이거 굿아이디어인듯요.,좋은 모티브인 것 같습니다!,1.4,0.0
15251,8377,8377,boostcamp-sts-v1-train-8377,slack-sampleds2-rtted,지역 관련 겹치는게 많더라구요!,건강보험료에 대해 질문이 있습니다!,0.0,0.0
15252,8382,8382,boostcamp-sts-v1-train-8382,nsmc-sampleds2-rtted,갑자기 주파수가 잡히면서 음악나오는게 웃겼음 ㅎㅎ,오랜만에 처음 봤을 때 웃겨 죽을 뻔 했네요 ㅎㅎ 주연부터 조연까지 다 웃었어요.,1.8,0.0
15253,8383,8383,boostcamp-sts-v1-train-8383,nsmc-sampleds2-rtted,극장판은 실망할 각오로 보시길.,"우로부치의 부재는 조금 아쉬웠지만, 우로부치가 참여한 극장판은 역시 최고다.",0.6,0.0
15254,8385,8385,boostcamp-sts-v1-train-8385,nsmc-sampleds2-rtted,그리고 불사신 ㅡㅡ,박시후 너무 귀여움.,0.0,0.0
15255,8388,8388,boostcamp-sts-v1-train-8388,slack-sampleds2-rtted,아직 오픈전이라 지도에 있는 사진은 이전 디저트 가게일때의 리뷰와 사진이 많네용,운명의 운명이다.. 바람의 바람.. 사막의 사막... ㅎㅎ,0.0,0.0
15256,8389,8389,boostcamp-sts-v1-train-8389,slack-sampleds2-rtted,"풍경, 음식, 그리고 사람",햇살과 바람과 야생화와 사랑,0.4,0.0
15257,8391,8391,boostcamp-sts-v1-train-8391,nsmc-sampleds2-rtted,유명한 데는 다 이유가 있었어요~,어린이용으로 본 애니메이션 중에 재미있지 않은 영화가 없었다. 이 영화를 제외하고,0.0,0.0
15258,8394,8394,boostcamp-sts-v1-train-8394,petition-sampleds2-rtted,전임 대통령을 용서해주세요,이명박 전 대통령 출국금지,0.6,0.0
15259,8396,8396,boostcamp-sts-v1-train-8396,petition-sampleds2-rtted,"정형식판사파면,국민의 명령이다.",정형식 판사가 특별 감사 청원을 합니다.,2.0,0.0
15260,8397,8397,boostcamp-sts-v1-train-8397,slack-sampleds2-rtted,바쁘신 중에도 매번 좋은 아이디어를 주셔서 여러가지로 많은 도움을 받고 있던터라 더욱 반가웠는데요.,1년 정도 저를 많이 도와준 동료이자 멘토였습니다.,0.2,0.0
15261,8399,8399,boostcamp-sts-v1-train-8399,petition-sampleds2-rtted,무분별한 파견직 근무,대기업 파견근로자 연장근로,1.4,0.0
15262,8400,8400,boostcamp-sts-v1-train-8400,nsmc-sampleds2-rtted,동례가 의외로 연기잘해서 삼점준다,연기가 좀 서툴러서 조금 덜 주고 있어요.,1.0,0.0
15263,8401,8401,boostcamp-sts-v1-train-8401,nsmc-sampleds2-rtted,어릴때 잼게봤는데평정이오ㅐ이러지ㅋㅋ,어릴 때 많이 무서웠어요.,0.6,0.0
15264,8403,8403,boostcamp-sts-v1-train-8403,slack-sampleds2-rtted,덕분에 어떻게 하면 좋은 인원을 잘 선발할 수 있을지에 대한 힌트를 얻을 수 있었습니다.,시간적 여유가 있었다면 더 높은 점수를 받을 수 있었다는 것이 아쉽습니다.,0.0,0.0
15265,8404,8404,boostcamp-sts-v1-train-8404,slack-sampleds2-rtted,~3080에 어울리는 고사양 게임이라면 역시 커스텀 쉐이더와 함께하는 마인크래프트…!~,사무실에서 만나서 내가 제일 좋아하는 커스텀 더치라떼 먹으러 갈게... 굿하트...,0.2,0.0
15266,8405,8405,boostcamp-sts-v1-train-8405,nsmc-sampleds2-rtted,정말 말도 안되게 에너지 부글부글한 이상한 영화....,너무 달달한 영화...,0.4,0.0
15267,8406,8406,boostcamp-sts-v1-train-8406,petition-sampleds2-rtted,나라 사랑을 청원합니다.,대한민국 군대 선발 청원서.,0.2,0.0
15268,8408,8408,boostcamp-sts-v1-train-8408,petition-sampleds2-rtted,대한민국 불체자 강력한 대대적 단속을 해주시길 바랍니다,횡단보도에서 오토바이의 무분별한 운행을 막아주세요.,0.0,0.0
15269,8409,8409,boostcamp-sts-v1-train-8409,petition-sampleds2-rtted,장기전세 제도 개선이 필요합니다.,체불임금 경고제도 도입이 필요하다.,0.2,0.0
15270,8410,8410,boostcamp-sts-v1-train-8410,slack-sampleds2-rtted,<PERSON> 님과 슬랙 문화를 주제로 짧게 이야기했습니다.,평소 롤모델로 삼고 있는 <PERSON>과 매칭이 됐다.,0.4,0.0
15271,8413,8413,boostcamp-sts-v1-train-8413,slack-sampleds2-rtted,혹시 언제 삭제되었는지 알 수 있을까요,원본 이모티콘은 어디서 구할 수 있나요?,0.0,0.0
15272,8414,8414,boostcamp-sts-v1-train-8414,slack-sampleds2-rtted,오는 주말 콧바람 쐬러가요~!,"선선한 여름밤, 돗자리에 누워 신선한 공기를 쐬고 싶다.",1.8,0.0
15273,8416,8416,boostcamp-sts-v1-train-8416,slack-sampleds2-rtted,만두사진 보고 필 받아서.. 저녁으로 만두 먹어야겠네요 ㅎㅎ,오오.. 마트에서 보고 궁금해서 해봐야겠네요 ㅎㅎㅎㅎ,0.0,0.0
15274,8417,8417,boostcamp-sts-v1-train-8417,petition-sampleds2-rtted,음주 범죄 처벌 강화 청원합니다!!,악플에 대한 처벌을 강화해주세요!!!,0.8,0.0
15275,8418,8418,boostcamp-sts-v1-train-8418,nsmc-sampleds2-rtted,오카다 마사키 때문에 끄지 않고 봤다.,하오카 때문에 기뻐,0.0,0.0
15276,8420,8420,boostcamp-sts-v1-train-8420,petition-sampleds2-rtted,문재인 대통령님 헌법개정안,6월 개헌 투표에 대하여,1.4,0.0
15277,8422,8422,boostcamp-sts-v1-train-8422,nsmc-sampleds2-rtted,정말 이도라에몽 스탠바이미는 절대 잊지못할영화인것같다ㅠㅠ,역시나 인상깊은 도라에몽,2.2,0.0
15278,8426,8426,boostcamp-sts-v1-train-8426,slack-sampleds2-rtted,제가 좋아하는 백예린의 커버 앨범이 나왔네요.,뮤직비디오 보는 것도 좋아하는데 이번에 ITZY의 뮤직비디오가 정말 잘 나왔다.,0.0,0.0
15279,8427,8427,boostcamp-sts-v1-train-8427,nsmc-sampleds2-rtted,여주인공 연기 너무 못해,여주인공 4명의 연기가 너무 좋다.,1.0,0.0
15280,8428,8428,boostcamp-sts-v1-train-8428,nsmc-sampleds2-rtted,"드라마내용은좋고 주연진도 괜찮은데 박노예...., 앍",알비노 가족이 더 웃긴데...ㅋㅋㅋㅋ,0.0,0.0
15281,8429,8429,boostcamp-sts-v1-train-8429,slack-sampleds2-rtted,음… 일은 다음에 해야겠습니다,이 기사는 폭발해야합니다!,0.4,0.0
15282,8430,8430,boostcamp-sts-v1-train-8430,petition-sampleds2-rtted,참여연대 정확히 뭐하는 조직인가요,누구를 위한 공정거래위원회인가요?,0.0,0.0
15283,8431,8431,boostcamp-sts-v1-train-8431,nsmc-sampleds2-rtted,최강조합..굿..굿..!!,한마디로 끔찍하다...%~~좋다~~!!^^,1.2,0.0
15284,8432,8432,boostcamp-sts-v1-train-8432,nsmc-sampleds2-rtted,연예인이 하차할게 아니라 PD가 하차해야할듯,나는 부서에서 내린다!,0.6,0.0
15285,8433,8433,boostcamp-sts-v1-train-8433,slack-sampleds2-rtted,믱 ;ㅁ; 시간이 없어서 시도도 사실 못해봐서...,아아 아쉽게도 어릴때부터 운동을 기피해왔는데..,0.0,0.0
15286,8437,8437,boostcamp-sts-v1-train-8437,slack-sampleds2-rtted,바람직한 채널이 있었군요!,그리고! 캠핑 채널도 있어요!,1.4,0.0
15287,8438,8438,boostcamp-sts-v1-train-8438,petition-sampleds2-rtted,4대연금 개혁을 청원합니다,공무원 수행제도,0.4,0.0
15288,8439,8439,boostcamp-sts-v1-train-8439,nsmc-sampleds2-rtted,오호 별 기대없이 본 영화인데 간만에 수작 건진듯 ~,오래전에 본 영화인데 아직도 잊혀지지 않네요!!!!,1.8,0.0
15289,8441,8441,boostcamp-sts-v1-train-8441,petition-sampleds2-rtted,회사 내규에 따름'을 삭제합시다!,회사 내에서 연차휴가 사용 시 '사유' 란을 삭제해주세요.,0.8,0.0
15290,8442,8442,boostcamp-sts-v1-train-8442,slack-sampleds2-rtted,최소 인당 3개 피드백 주기!!,사용해 보시고 피드백을 남겨주세요!,2.4,0.0
15291,8444,8444,boostcamp-sts-v1-train-8444,slack-sampleds2-rtted,저 이 채널에서 좋은 음악에 눈 여러번 뜨네요.,이 통지서는 IRS 웹사이트에 게재되었습니다.,0.0,0.0
15292,8445,8445,boostcamp-sts-v1-train-8445,petition-sampleds2-rtted,대출규제 풀어주세요,서민대출 풀어주세요,2.4,0.0
15293,8448,8448,boostcamp-sts-v1-train-8448,petition-sampleds2-rtted,정의를 위해 처벌 해주세요,미래를 위해 소년법을 폐지해주세요,0.0,0.0
15294,8449,8449,boostcamp-sts-v1-train-8449,nsmc-sampleds2-rtted,올해의 쓰레기드라마 배우만좋음,졸업 전에 좋은 영화를 보니 기분이 좋다-,0.2,0.0
15295,8450,8450,boostcamp-sts-v1-train-8450,slack-sampleds2-rtted,날짜 잡을때 너무 송구스러운 마음입니다 ㅠㅜ,오랫만에 소환되서 너무 좋았어요 ㅠㅠ!!,0.0,0.0
15296,8451,8451,boostcamp-sts-v1-train-8451,nsmc-sampleds2-rtted,너무 잔인해 이해도 어렵고,중간에 너무 잔인하네요...,2.4,0.0
15297,8454,8454,boostcamp-sts-v1-train-8454,petition-sampleds2-rtted,광주폭행 글 그만 올려주세요.,그러니 제발 조두순 관련 글 좀 그만 올려주세요.,0.4,0.0
15298,8456,8456,boostcamp-sts-v1-train-8456,nsmc-sampleds2-rtted,내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.,가족과 사춘기의 소중함을 일깨우는 명작!!!,0.4,0.0
15299,8457,8457,boostcamp-sts-v1-train-8457,slack-sampleds2-rtted,수고 많으셨습니다!,좋은 프로그램 만드시느라 수고 많으셨습니다!,2.4,0.0
15300,8458,8458,boostcamp-sts-v1-train-8458,petition-sampleds2-rtted,수능 과학 출제 방향이 재검토 되어야 합니다.,문재인 정부의 부동산 대책을 철저히 재검토해야 한다.,0.6,0.0
15301,8461,8461,boostcamp-sts-v1-train-8461,nsmc-sampleds2-rtted,잼나게보다 평점이 없어지네,그냥 재밌는데 왜 시청률이 낮지?,2.4,0.0
15302,8462,8462,boostcamp-sts-v1-train-8462,petition-sampleds2-rtted,어머니를 찾고 싶어요,돌아가신 부모님이 보고 싶습니다.,0.2,0.0
15303,8463,8463,boostcamp-sts-v1-train-8463,nsmc-sampleds2-rtted,제목은 기술자들인데 시나리오는 초보자들이 썼어요,영화는 돈을 벌기 위한 도구가 아닙니다.,0.0,0.0
15304,8464,8464,boostcamp-sts-v1-train-8464,nsmc-sampleds2-rtted,뒷담화가 그저 뒷담화에 머물고,진실하고 진심어린 비극.,0.0,0.0
15305,8465,8465,boostcamp-sts-v1-train-8465,petition-sampleds2-rtted,국가토지 임대후 그 토지를 전대하여 이득을 취하는자 엄벌,촛불집회 진압을 계획한 기무사를 지켜준 SBS에 감사를 표합니다!,0.0,0.0
15306,8468,8468,boostcamp-sts-v1-train-8468,nsmc-sampleds2-rtted,"어린이,어른 상관없이 볼수있는 스피드한 애니메이션",어렸을 때 엄마랑 영화관에서 본 최고의 애니메이션.,0.8,0.0
15307,8470,8470,boostcamp-sts-v1-train-8470,nsmc-sampleds2-rtted,스릴러와 형제애의 짬뽕;;,교과서적인 스릴러 영화.,1.4,0.0
15308,8472,8472,boostcamp-sts-v1-train-8472,slack-sampleds2-rtted,저 주스기계 예전에 롯데호텔에서 본적 있는데 맛/기능이 너무 좋아서 깜놀했던 기억이 있네요..,어색한 확장으로 하고 있었는데 기능이 있어서,0.4,0.0
15309,8473,8473,boostcamp-sts-v1-train-8473,slack-sampleds2-rtted,같은 팀이니 앞으로도 계속 함께 하게 되어 기쁘네요.,이 회사에서 함께 일하게 되어 놀랍고 기뻤습니다.,1.4,0.0
15310,8475,8475,boostcamp-sts-v1-train-8475,slack-sampleds2-rtted,참고로 저희집 애들은 줄서서 먹습니다. ㅋㅋ,제 아내도 그 말에 푹 빠졌습니다. ㅋㅋㅋ,0.0,0.0
15311,8476,8476,boostcamp-sts-v1-train-8476,slack-sampleds2-rtted,같이 한번 한강 러닝 고고해요!!,그럼 단체복 주문하러 가세요!!,0.2,0.0
15312,8478,8478,boostcamp-sts-v1-train-8478,nsmc-sampleds2-rtted,프랑스 영화를 좋아하게됐다,"유럽영화 욕하는거같은데,,",0.4,0.0
15313,8481,8481,boostcamp-sts-v1-train-8481,petition-sampleds2-rtted,평창올림픽대통령국민통합담화문.,북한 평창올림픽 무혈입장.,0.6,0.0
15314,8482,8482,boostcamp-sts-v1-train-8482,slack-sampleds2-rtted,연휴동안 읽어보고 공유하면 좋을 구문들 바리바리 싸들고 와보겠습니다.,"50분 안에 많은 내용을 다루고 있는데, 개발자라면 전체적으로 보시면 좋을 것 같습니다.",0.0,0.0
15315,8483,8483,boostcamp-sts-v1-train-8483,petition-sampleds2-rtted,3층 서기실의 암호 이책을 구입하고 싶어요.,사라질 위기에 처한 새마을호 태극실열차를 주목해주세요.,0.0,0.0
15316,8484,8484,boostcamp-sts-v1-train-8484,nsmc-sampleds2-rtted,진정으로 믿어야 보인다는 것이 아름답다.,자유와 사랑을 꿈꾸는 사람이라면 참 좋겠습니다.. 세상은 참으로 아름답습니다.,1.2,0.0
15317,8485,8485,boostcamp-sts-v1-train-8485,petition-sampleds2-rtted,대통령님 담배가격 내려주셔요 부탁드려요,"대통령님, 노동법을 강화해 주십시오.",0.2,0.0
15318,8488,8488,boostcamp-sts-v1-train-8488,slack-sampleds2-rtted,그와중에 저는 두 번의 더블파로 인간미 한껏 뽐냈습니다,그동안 보석 같은 글들을 모아 한 권의 책으로 엮었습니다.,0.0,0.0
15319,8489,8489,boostcamp-sts-v1-train-8489,nsmc-sampleds2-rtted,크레이지 뷰티풀 영화를 보는내내 제목선정을 너무 잘했네 라는 생각이 든다. 크레이지 뷰티풀,"모텔 영화의 정체성이었는데, 그 이상의 긴장감이 있었던 것 같다.",0.0,0.0
15320,8492,8492,boostcamp-sts-v1-train-8492,nsmc-sampleds2-rtted,아 너무 저질 코미디 웃음 주려고 하는때는 파악했지만 웃음이 안나온다.,그것은 재미 없어. 그것은 재미 없어.,2.4,0.0
15321,8493,8493,boostcamp-sts-v1-train-8493,nsmc-sampleds2-rtted,네이버 평점이 왜 이러냐구? ..궁금해요? ... 궁금하면 원~,평점이 왜이렇게 높지?,1.2,0.0
